#administrative multi word dictionary extracted by Shubangi. Formatted by Roja (26-01-2016)	#administrative multi word dictionary extracted by Shubangi. Formatted by Roja (26-01-2016)
#Changes:: 1) Separated single word and multi words into separate dictionaries	#Changes:: 1) Separated single word and multi words into separate dictionaries
#          2) English words are converted to lower case	#          2) English words are converted to lower case
#          3) Added category as 'noun' by default	#          3) Added category as 'noun' by default
#	   4) If last word is not punctuation then treated last word as head 
#	      or else treated last but one word as head
#################################################################################	#################################################################################
principal_adviser	praXAna_salAhakAra#praXAna_salAhakAra#noun#2#RM
principal_chief_conservator_of_forests	praXAna_mahA_vanasaMrakRaka#praXAna_mahA_vanasaMrakRaka#noun#5#RM
principal_debtor	mUla__NI#mUla__NI#noun#2#RM
principal_information_officer	praXAna_sUcanA_aXikArI#praXAna_sUcanA_aXikArI#noun#3#RM
principal_postal_appraiser	praXAna_dAka_mUlya_nirUpaka#praXAna_dAka_mUlya_nirUpaka#noun#3#RM
principal_secretary	praXAna_saciva#praXAna_saciva#noun#2#RM
printer_mechanic	muxraka_mekEnika/muxraNayanwra_mekEnika#muxraka_mekEnika/muxraNayanwra_mekEnika#noun#2#RM
printing_and_stationery	muxraNa_waWA_leKana-sAmagrI#muxraNa_waWA_leKana-sAmagrI#noun#3#RM
printing_directorate	muxraNa_nixeSAlaya#muxraNa_nixeSAlaya#noun#2#RM
prior_approval	pUrva_anumoxana#pUrva_anumoxana#noun#2#RM
prior_indication	pUrva_safkewa#pUrva_safkewa#noun#2#RM
prior_sanction	pUrva_saMsvIkqwi#pUrva_saMsvIkqwi#noun#2#RM
priority_grading	prAWamikawA_kI_kotiyA#prAWamikawA_kI_kotiyA#noun#2#RM
priority_indent	prAWamikawA_mAga-pawra/prAWamikawA_iMdeMta#prAWamikawA_mAga-pawra/prAWamikawA_iMdeMta#noun#2#RM
priority_indication	prAWamikawA_safkewa#prAWamikawA_safkewa#noun#2#RM
priority_lending	prAWamikawA_uXAra#prAWamikawA_uXAra#noun#2#RM
priority_marking	prAWamikawA_afkana/agrawA_afkana#prAWamikawA_afkana/agrawA_afkana#noun#2#RM
private_gallery	prAiveta_xIGAZ#prAiveta_xIGAZ#noun#2#RM
private_member	gEra-sarakArI_saxasya/gErasarakArI_saxasya#gEra-sarakArI_saxasya/gErasarakArI_saxasya#noun#2#RM
private_party	niji_pakRa#niji_pakRa#noun#2#RM
private_practice	prAiveta_prEMktasa/nijI_prEMktasa#prAiveta_prEMktasa/nijI_prEMktasa#noun#2#RM
private_secretary	nijI_saciva#nijI_saciva#noun#2#RM
private_sector	nijI_kRewraka/gEra-sarakArI_kRewraka#nijI_kRewraka/gEra-sarakArI_kRewraka#noun#2#RM
privident_fund	BaviRyaniXi#BaviRyaniXi#noun#2#RM
privilege_committee	viSeRAXikAra_samiwi#viSeRAXikAra_samiwi#noun#2#RM
privilege_leave	viSeRAXikAra_CuttI#viSeRAXikAra_CuttI#noun#2#RM
prize_money	puraskAra_rASi#puraskAra_rASi#noun#2#RM
pro-chancellor_(_of_university_)	sama-kulAXipawi#sama-kulAXipawi#noun#4#RM
pro-rata_quota	yaWAnupAwa_kotA#yaWAnupAwa_kotA#noun#2#RM
probate_officer	probeta_aXikArI#probeta_aXikArI#noun#2#RM
probation_period	parivIkRA_kAla/parivIkRA_avaXi#parivIkRA_kAla/parivIkRA_avaXi#noun#2#RM
probationary_superintendent_of_post_office	parivIkRAXIna_dAkaGara_aXIkRaka#parivIkRAXIna_dAkaGara_aXIkRaka#noun#5#RM
procedural_rules	kriyAviXi_niyamAvalI#kriyAviXi_niyamAvalI#noun#2#RM
process_server	AxeSikA_wAmIlakawwAZ#AxeSikA_wAmIlakawwAZ#noun#2#RM
proctor_(_of_university_)	kulAnuSAsaka/proYktara#kulAnuSAsaka/proYktara#noun#4#RM
producer_(_film_)	nirmAwA#nirmAwA#noun#3#RM
producer_(_radio_)	praswuwakawwAZ#praswuwakawwAZ#noun#3#RM
production_assistant	uwpAxana_sahAyaka/praswuwi_sahAyaka#uwpAxana_sahAyaka/praswuwi_sahAyaka#noun#2#RM
production_cost	uwpAxana_lAgawa#uwpAxana_lAgawa#noun#2#RM
production_engineer	uwpAxana_afBayanwA/uwpAxana_iMjIniyara#uwpAxana_afBayanwA/uwpAxana_iMjIniyara#noun#2#RM
production_executive	praswuwi_kAryapAlaka#praswuwi_kAryapAlaka#noun#2#RM
production_manager	uwpAxana_prabanXaka#uwpAxana_prabanXaka#noun#2#RM
production_officer	uwpAxana_aXikArI#uwpAxana_aXikArI#noun#2#RM
production_officer_(_film_)	nirmANa_aXikArI#nirmANa_aXikArI#noun#4#RM
production_technologist	uwpAxana_prOxyogikIvix#uwpAxana_prOxyogikIvix#noun#2#RM
productivity_centre	uwpAxana_keMxra#uwpAxana_keMxra#noun#2#RM
professional_achievement	vqfwwaka_upalabXiyA#vqfwwaka_upalabXiyA#noun#2#RM
professional_charge	vqfwwaka_praBAra#vqfwwaka_praBAra#noun#2#RM
professional_integrity	vqfwwaka_ImAnaxArI#vqfwwaka_ImAnaxArI#noun#2#RM
professional_practice	vqfwwaka_preMktasa#vqfwwaka_preMktasa#noun#2#RM
professional_skill	vqfwwaka_kOSala#vqfwwaka_kOSala#noun#2#RM
proficiency_certificate	pravINawA_pramANapawra#pravINawA_pramANapawra#noun#2#RM
proficiency_test	pravINawA_parIkRA#pravINawA_parIkRA#noun#2#RM
profit_maximization	lABa_aXikawamakaraNa#lABa_aXikawamakaraNa#noun#2#RM
proforma_promotion	proPoYrmA_paxonnawi#proPoYrmA_paxonnawi#noun#2#RM
programme_assistant	kAryakrama_sahAyaka#kAryakrama_sahAyaka#noun#2#RM
programme_coordination	kAryakrama_samanvaya#kAryakrama_samanvaya#noun#2#RM
programme_evaluation	kAryakrama_mUlyAfkana#kAryakrama_mUlyAfkana#noun#2#RM
programme_executive	kAryakrama_pAlaka#kAryakrama_pAlaka#noun#2#RM
programme_indent	kAryabaxXa_iMdeta/kAryakramabaxXa_mAga-pawra#kAryabaxXa_iMdeta/kAryakramabaxXa_mAga-pawra#noun#2#RM
programme_of_action	kArya_yojanA#kArya_yojanA#noun#3#RM
programme_schedule	kAryakrama-anusUcI#kAryakrama-anusUcI#noun#2#RM
programme_secretary	kAryakrama_saciva#kAryakrama_saciva#noun#2#RM
programme_supervisor	progrAma_paryavekRaka/kAryakrama_paryavekRaka#progrAma_paryavekRaka/kAryakrama_paryavekRaka#noun#2#RM
progress_chart	pragawi_cArta#pragawi_cArta#noun#2#RM
progress_chaser	pragawi_anuvIkRaka/pragawi_cejara#pragawi_anuvIkRaka/pragawi_cejara#noun#2#RM
progress_chaser_gonner	pragawi_cejara_ganara#pragawi_cejara_ganara#noun#3#RM
progress_inspector	pragawi_nirIkRaka#pragawi_nirIkRaka#noun#2#RM
progress_officer	pragawi_aXikArI#pragawi_aXikArI#noun#2#RM
progress_recorder	pragawi_rikoYrdara#pragawi_rikoYrdara#noun#2#RM
progress_report	pragawi_riporta/pragawi_vivaraNa#pragawi_riporta/pragawi_vivaraNa#noun#2#RM
progress_superitendent	pragawi_aXIkRaka#pragawi_aXIkRaka#noun#2#RM
progress_supervisor	pragawi_paryavekRaka#pragawi_paryavekRaka#noun#2#RM
prohibition_officer	maxya-niReXa_aXikArI#maxya-niReXa_aXikArI#noun#2#RM
prohibitory_order	niReXAwmaka_AxeSa/niReXAjFA#niReXAwmaka_AxeSa/niReXAjFA#noun#2#RM
project_coordination_division	pariyojanA_samanvaya_praBAga#pariyojanA_samanvaya_praBAga#noun#3#RM
project_director	pariyojanA_nixeSaka#pariyojanA_nixeSaka#noun#2#RM
project_evaluation_officer	pariyojanA_mUlyAfkana_aXikArI#pariyojanA_mUlyAfkana_aXikArI#noun#3#RM
project_executive_officer	pariyojanA_kAryapAlaka_aXikArI#pariyojanA_kAryapAlaka_aXikArI#noun#3#RM
project_officer	prakRepaka_va_mekEnika#prakRepaka_va_mekEnika#noun#2#RM
prolonged_illness	lambI_bImArI#lambI_bImArI#noun#2#RM
promissory_note	vacana-pawra/rUkkA#vacana-pawra/rUkkA#noun#2#RM
promotion_by_select	pravaraNa_xvArA_paxonnawi/vacana_xvArA_paxonnawi#pravaraNa_xvArA_paxonnawi/vacana_xvArA_paxonnawi#noun#3#RM
promotion_by_senior	variRTawA_ke_AXAra_para_paxonnawi#variRTawA_ke_AXAra_para_paxonnawi#noun#3#RM
promotion_post	pronnawi_paxa#pronnawi_paxa#noun#2#RM
prompt_action	wuranwa_kAravAI#wuranwa_kAravAI#noun#2#RM
prompt_payment	niyawAvaXi_BugawAna#niyawAvaXi_BugawAna#noun#2#RM
proof_arranger	pariyojanA_aXikArI#pariyojanA_aXikArI#noun#2#RM
proof_examiner	prUPa_vinyAsaka#prUPa_vinyAsaka#noun#2#RM
proof_master	prUPa_parIkRaka#prUPa_parIkRaka#noun#2#RM
proof_of_despatch	preRaNa_kA_pramANa#preRaNa_kA_pramANa#noun#3#RM
proof_officer	prUPa_mAstara#prUPa_mAstara#noun#2#RM
proof_reader	prUPa_aPasara#prUPa_aPasara#noun#2#RM
propaganda_assistant	prUPa_rIdara/prUPa_vAcaka#prUPa_rIdara/prUPa_vAcaka#noun#2#RM
propaganda_demonstrator	pracAra_sahAyaka#pracAra_sahAyaka#noun#2#RM
proper_channel	uciwa_mAXyama#uciwa_mAXyama#noun#2#RM
property_inspector	pracAra_nixarSaka#pracAra_nixarSaka#noun#2#RM
property_return	sampafwwa_vivaraNI#sampafwwa_vivaraNI#noun#2#RM
property_tax	sampafwwa_kara#sampafwwa_kara#noun#2#RM
proportional_representation	AnupAwika_prawiniXiwva_(viXi)#AnupAwika_prawiniXiwva_(viXi)#noun#2#RM
pros_and_cons	pakRa-vipakRa/AgA-pICA/pakRa-vipakRa/AgA-pICA#pakRa-vipakRa/AgA-pICA/pakRa-vipakRa/AgA-pICA#noun#3#RM
prosecuting_inspector	sampafwwa_nirIkRaka#sampafwwa_nirIkRaka#noun#2#RM
prospective_effect	uwwaravyApI_praBAva#uwwaravyApI_praBAva#noun#2#RM
prosthetic_department	afBayojana/prosikyUtara#afBayojana/prosikyUtara#noun#2#RM
protector_of_emigrants	kqwrimAfga_viBAga#kqwrimAfga_viBAga#noun#3#RM
proto_type	Axi_prarUpa#Axi_prarUpa#noun#2#RM
protocol_officer	uwpravAsI_saMrakRaka/nayAcAra_aXikArI#uwpravAsI_saMrakRaka/nayAcAra_aXikArI#noun#2#RM
prototype_production_and_training_centre	Axi_prArUpa_uwpAxana_waWA_praSikRaNa_keMxra#Axi_prArUpa_uwpAxana_waWA_praSikRaNa_keMxra#noun#5#RM
protracted_illness	lambI_bImArI#lambI_bImArI#noun#2#RM
provident_fund_clerk	BaviRya-niXi_lipika#BaviRya-niXi_lipika#noun#3#RM
provision_and_purchase_superitendent	rasaxa_Ora_KArIxa_aXIkRaka#rasaxa_Ora_KArIxa_aXIkRaka#noun#4#RM
provision_store	kirAnA_BaNdAra#kirAnA_BaNdAra#noun#2#RM
provisional_arrange	asWAyI_vyavasWA#asWAyI_vyavasWA#noun#2#RM
provisional_estimat	ananwima_anumAna#ananwima_anumAna#noun#2#RM
provisional_inspection	ananwima_nirIkRaNa#ananwima_nirIkRaNa#noun#2#RM
provisional_list	ananwima_sUcI#ananwima_sUcI#noun#2#RM
provisional_pay	ananwima_vewana#ananwima_vewana#noun#2#RM
provisional_pension	ananwima_peMSana#ananwima_peMSana#noun#2#RM
provisional_selection	ananwima_cayana#ananwima_cayana#noun#2#RM
provost_marshal	provo_mArSala#provo_mArSala#noun#2#RM
psychiatric_nurse	manaScikiwsA_paricArikA#manaScikiwsA_paricArikA#noun#2#RM
psychiatric_social_worker	manaScikiwsA_samAja_sevaka#manaScikiwsA_samAja_sevaka#noun#3#RM
public_accounts_committee	loka-sevA_samiwi#loka-sevA_samiwi#noun#3#RM
public_accounts_department	loka-leKA_viBAga#loka-leKA_viBAga#noun#3#RM
public_address	sArvajanika_afBaBARaNa#sArvajanika_afBaBARaNa#noun#2#RM
public_address_system	jana_samboXana_sAXana#jana_samboXana_sAXana#noun#3#RM
public_administration_institute	loka_praSAsana_saMsWAna#loka_praSAsana_saMsWAna#noun#3#RM
public_body	sArvajanika_nikAya#sArvajanika_nikAya#noun#2#RM
public_debt_offier	loka__Na_aXikArI#loka__Na_aXikArI#noun#3#RM
public_duty	loka_dyUtI#loka_dyUtI#noun#2#RM
public_enterprises_bureau	loka_uxyama_byUro#loka_uxyama_byUro#noun#3#RM
public_enterprises_selection_board	loka_uxyama_cayana_borda#loka_uxyama_cayana_borda#noun#4#RM
public_finance	loka_viwwa#loka_viwwa#noun#2#RM
public_fund	loka_niXi#loka_niXi#noun#2#RM
public_good	lokahiwa/janahiwa#lokahiwa/janahiwa#noun#2#RM
public_health	loka_svAsWya/sArvajanika_svAsWya#loka_svAsWya/sArvajanika_svAsWya#noun#2#RM
public_heath_department	loka_svAsWya_viBAga#loka_svAsWya_viBAga#noun#3#RM
public_holiday	sArvajanika_avakASa#sArvajanika_avakASa#noun#2#RM
public_interest	lokahiwa#lokahiwa#noun#2#RM
public_interest_litigation	lokahiwa_vAxa#lokahiwa_vAxa#noun#3#RM
public_notice	sArvajanika_sUcanA#sArvajanika_sUcanA#noun#2#RM
public_notification	sArvajanika_aXisUcanA#sArvajanika_aXisUcanA#noun#2#RM
public_nuisance	loka_kaNtaka#loka_kaNtaka#noun#2#RM
public_property	loka_sampafwwa#loka_sampafwwa#noun#2#RM
public_prosecutor	sarakArI_afBayojaka#sarakArI_afBayojaka#noun#2#RM
public_provident_fu	sArvajanika_BaviRya_niXi#sArvajanika_BaviRya_niXi#noun#3#RM
public_relation	jana_samparka#jana_samparka#noun#2#RM
public_relations_officer	jana-samparka_aXikArI#jana-samparka_aXikArI#noun#3#RM
public_safety	sArvajanika_surakRA#sArvajanika_surakRA#noun#2#RM
public_school	pablika_skUla#pablika_skUla#noun#2#RM
public_sector	pablika_sektara/sArvajanika_kRewraka#pablika_sektara/sArvajanika_kRewraka#noun#2#RM
public_servant	loka_sevaka#loka_sevaka#noun#2#RM
public_service_commission	loka_sevA_Ayoga#loka_sevA_Ayoga#noun#3#RM
public_works_department	loka_nirmANa_viBAga#loka_nirmANa_viBAga#noun#3#RM
publication_auction	sArvajanika_nIlAma#sArvajanika_nIlAma#noun#2#RM
publication_officer	prakASana_aXikArI#prakASana_aXikArI#noun#2#RM
publications_division	prakASana_praBAga#prakASana_praBAga#noun#2#RM
publicity_officer	pracAra_aXikArI#pracAra_aXikArI#noun#2#RM
pump_driver	pampa-cAlaka#pampa-cAlaka#noun#2#RM
pump_house_and_fuel_oil_operator	pampaGara_Ora_IMXana_wela_pracAlaka#pampaGara_Ora_IMXana_wela_pracAlaka#noun#6#RM
pump_room_supervisor	pampa_kakRa_paryavekRaka#pampa_kakRa_paryavekRaka#noun#3#RM
punch_(_punching_machine_)	paFciwra/paFca_karanA#paFciwra/paFca_karanA#noun#4#RM
punch_operator	paFciwra_pracAlaka#paFciwra_pracAlaka#noun#2#RM
punctual_attendance	samaya_para_AnA/samayaniRTa_upafsWfAwa#samaya_para_AnA/samayaniRTa_upafsWfAwa#noun#2#RM
punjabi_section	paFjAbI_anuBAga#paFjAbI_anuBAga#noun#2#RM
pupil_teacher	CAwrAXyApaka#CAwrAXyApaka#noun#2#RM
purchase_officer	kraya_aXikArI/KarIxa_aXikArI#kraya_aXikArI/KarIxa_aXikArI#noun#2#RM
purely_temporary	pUrNawa:_asWAyI#pUrNawa:_asWAyI#noun#2#RM
pushto_unit	paSwo_ekaka#paSwo_ekaka#noun#2#RM
put-up_slip	peSa_parcIZ#peSa_parcIZ#noun#2#RM
put_in_abeyance	prAsWagiwa_karanA#prAsWagiwa_karanA#noun#3#RM
put_up	praswuwa_karanA/praswuwa_kareM/praswuwa_kIjie/peSa_kareM/peSa_kIjie#praswuwa_karanA/praswuwa_kareM/praswuwa_kIjie/peSa_kareM/peSa_kIjie#noun#2#RM
put_up_for_verification	sawyApana_ke_lie_praswuwa_kareM#sawyApana_ke_lie_praswuwa_kareM#noun#4#RM
qualified_candidate	yogya_ummIxavAra/ahawA-prApwa_ummIxavAra#yogya_ummIxavAra/ahawA-prApwa_ummIxavAra#noun#2#RM
qualified_support	saSarwa_samarWana#saSarwa_samarWana#noun#2#RM
qualifying_examination	ahaka_parIkRA#ahaka_parIkRA#noun#2#RM
qualifying_factor	ahaka_kAraka#ahaka_kAraka#noun#2#RM
qualifying_level	ahaka_swara#ahaka_swara#noun#2#RM
qualifying_marks	ahaka_afka#ahaka_afka#noun#2#RM
qualifying_outpur	ahaka_uwpAxa#ahaka_uwpAxa#noun#2#RM
qualifying_service	ahaka_sevA#ahaka_sevA#noun#2#RM
qualifying_test	ahaka_parIkRA#ahaka_parIkRA#noun#2#RM
qualitative_techniques	guNAwmaka_wakanIka#guNAwmaka_wakanIka#noun#2#RM
quality_assurance_engineer	guNawA_ASvAsana_iMjIniyara#guNawA_ASvAsana_iMjIniyara#noun#3#RM
quality_assurance_establishment	guNawA_ASvAsana_sWApanA#guNawA_ASvAsana_sWApanA#noun#3#RM
quality_certificate	guNawA-pawra/guNawA_pramANapawra#guNawA-pawra/guNawA_pramANapawra#noun#2#RM
quality_control	guNawA_niyanwraNa#guNawA_niyanwraNa#noun#2#RM
quality_control_officer	guNawA_niyanwraNa_aXikArI#guNawA_niyanwraNa_aXikArI#noun#3#RM
quality_marketing_office	guNawA_afkana_aXikArI#guNawA_afkana_aXikArI#noun#3#RM
quality_of_work	kArya_kI_koti#kArya_kI_koti#noun#3#RM
quarantine_leave	safgaroXa_CuttI#safgaroXa_CuttI#noun#2#RM
quarter_master	kvArtara_mAstara#kvArtara_mAstara#noun#2#RM
quarter_master_general	kvArtara_mAstara_janarala#kvArtara_mAstara_janarala#noun#3#RM
quarterly_report	wrEmAsika_riporta/wimAhI_riporta#wrEmAsika_riporta/wimAhI_riporta#noun#2#RM
quarterly_return	wrEmAsika_vivaraNI/wimAhI_vivaraNI#wrEmAsika_vivaraNI/wimAhI_vivaraNI#noun#2#RM
question_branch	praSna_SAKA#praSna_SAKA#noun#2#RM
question_does_not_arise	praSna_nahIM_uTawA#praSna_nahIM_uTawA#noun#4#RM
question_hour	praSna-avaXi/praSnakAla#praSna-avaXi/praSnakAla#noun#2#RM
question_of_propriety	Ociwya_kA_praSna#Ociwya_kA_praSna#noun#3#RM
quick_disposal	wuranwa_BugawAna#wuranwa_BugawAna#noun#2#RM
quota_countries	kotA_xeSa#kotA_xeSa#noun#2#RM
quota_utilisation	kotA_upayoga#kotA_upayoga#noun#2#RM
quotations_from	se_lie_gae_uxXaraNa#se_lie_gae_uxXaraNa#noun#2#RM
quoted_below	nIce_uxXqwa#nIce_uxXqwa#noun#2#RM
racial_discrimination	prajAwi_Bexa#prajAwi_Bexa#noun#2#RM
radio_and_cable_board	rediyo_Ora_kebila_borda#rediyo_Ora_kebila_borda#noun#4#RM
radio_mechanic	rediyo_miswrI/rediyo_mekEnika#rediyo_miswrI/rediyo_mekEnika#noun#2#RM
radio_operator	rediyo_pracAlaka#rediyo_pracAlaka#noun#2#RM
radio_station	rediyo_steSana#rediyo_steSana#noun#2#RM
radio_station_officer	rediyo_steSana_aXikArI#rediyo_steSana_aXikArI#noun#3#RM
radio_technician	rediyo_wakanISiyana#rediyo_wakanISiyana#noun#2#RM
radio_therapist	vikiraNa_cikiwsaka#vikiraNa_cikiwsaka#noun#2#RM
radioisotope_laboratory_technician	rediyo_Aisotopa_prayogaSAlA_wakanISiyana#rediyo_Aisotopa_prayogaSAlA_wakanISiyana#noun#3#RM
radiology_department	vikiraNavijFAna_viBAga#vikiraNavijFAna_viBAga#noun#2#RM
rail_bus_driver	rela-basa_drAivara/rela-basa_cAlaka#rela-basa_drAivara/rela-basa_cAlaka#noun#3#RM
rail_mail_service	rela-dAka_sevA#rela-dAka_sevA#noun#3#RM
railway_board	rela_borda#rela_borda#noun#2#RM
railway_dak_sorter	rela_dAka_sArtara#rela_dAka_sArtara#noun#3#RM
railway_financial_commissioner	rela_viwwa_Ayukwa#rela_viwwa_Ayukwa#noun#3#RM
railway_hotel_manager	rela_hotala_mEnejara#rela_hotala_mEnejara#noun#3#RM
railway_protection_force	rela_surakRA_bala#rela_surakRA_bala#noun#3#RM
railway_receipt	relave_rasIxa/biltI#relave_rasIxa/biltI#noun#2#RM
railway_recruitment_board	relave_BarwI_borda#relave_BarwI_borda#noun#3#RM
railway_reservation	rela_ArakRaNa#rela_ArakRaNa#noun#2#RM
railway_sectional_officer	rela_anuBAgIya_aXikArI#rela_anuBAgIya_aXikArI#noun#3#RM
railway_service_commission	rela_sevA_Ayoga#rela_sevA_Ayoga#noun#3#RM
railway_sports_control_board	relave_Kela-kUxa_niyanwraNa_borda#relave_Kela-kUxa_niyanwraNa_borda#noun#4#RM
rajkumari_amritkaur_college_of_nursing	rAjakumArI_amqwakOra_nasiMga_koYleja#rAjakumArI_amqwakOra_nasiMga_koYleja#noun#5#RM
rajputana_rifles_regimental_centre	rAjapUwAnA_rAiPalsa_rejimeMtala_keMxra#rAjapUwAnA_rAiPalsa_rejimeMtala_keMxra#noun#4#RM
rajya_sabha_secretariat	rAjyasaBA_sacivAlaya#rAjyasaBA_sacivAlaya#noun#3#RM
random_observation	yAxqcCika_prekRaNa#yAxqcCika_prekRaNa#noun#2#RM
range_forest_officer	reMja_vana_aXikArI#reMja_vana_aXikArI#noun#3#RM
rapid_action_(_raf_)	xruwakAravAI_bala#xruwakAravAI_bala#noun#4#RM
ratable_value	karayogya_mUlya#karayogya_mUlya#noun#2#RM
rate_card	xara-pawra/reta_kArda#xara-pawra/reta_kArda#noun#2#RM
rate_contract	xara_saMvixA/xara_TekA#xara_saMvixA/xara_TekA#noun#2#RM
rate_inspector	xara_nirIkRaka#xara_nirIkRaka#noun#2#RM
rate_list	xara-sUcI#xara-sUcI#noun#2#RM
rate_of_interest	byAja_xara#byAja_xara#noun#3#RM
rate_payer	pOra-karaxAwA/pOra_karaxAwA#pOra-karaxAwA/pOra_karaxAwA#noun#2#RM
rate_structure	xara-saMracanA#xara-saMracanA#noun#2#RM
rated_capacity	nirXAriwa_kRamawA#nirXAriwa_kRamawA#noun#2#RM
rates_and_freight_clerk	xara_Ora_BAdA_klarka#xara_Ora_BAdA_klarka#noun#4#RM
ration_allowance	rASana_BawwA#rASana_BawwA#noun#2#RM
rationing_officer	rASana_aXikArI#rASana_aXikArI#noun#2#RM
raw_material	kaccA_mAla#kaccA_mAla#noun#2#RM
raw_product	kaccA_mAla/kaccA_uwpAxa#kaccA_mAla/kaccA_uwpAxa#noun#2#RM
reader_(_courts_)	peSakAra#peSakAra#noun#3#RM
reader_(_university_)	upAcArya/rIdara#upAcArya/rIdara#noun#3#RM
reader_postman	vAcaka_dAkiyA#vAcaka_dAkiyA#noun#2#RM
ready-made_plan	banI-banAI_yojanA#banI-banAI_yojanA#noun#2#RM
ready_built_flats	bane_banAe_PlEta#bane_banAe_PlEta#noun#3#RM
ready_reckoner	redI_rekanara#redI_rekanara#noun#2#RM
real_earning	vAswavika_kamAI/vAswavika_upArjana#vAswavika_kamAI/vAswavika_upArjana#noun#2#RM
real_estate	jamIna_jAyaxAxa#jamIna_jAyaxAxa#noun#2#RM
real_investment	vAswavika_niveSa#vAswavika_niveSa#noun#2#RM
real_purchasing_power	vAswavika_krayaSakwi#vAswavika_krayaSakwi#noun#3#RM
realising_officer	vasUlI_aXikArI#vasUlI_aXikArI#noun#2#RM
reappropriation_budget	punarviniyojana_bajata#punarviniyojana_bajata#noun#2#RM
reappropriation_of_funds	niXiyoM_kA_punarviniyojana#niXiyoM_kA_punarviniyojana#noun#3#RM
rear_admiral	riyala_Edamirala#riyala_Edamirala#noun#2#RM
rebate_officer	CUta_aXikArI#CUta_aXikArI#noun#2#RM
receipt_and_issue_section	prApwi_Ora_nirgama_anuBAga#prApwi_Ora_nirgama_anuBAga#noun#4#RM
receipt_book	rasIxa_bahI#rasIxa_bahI#noun#2#RM
receipt_certificate	prApwi_pramANapawra#prApwi_pramANapawra#noun#2#RM
receipt_clerk	AvawI_lipika/AvawI_klarka/pAvawI_lipika#AvawI_lipika/AvawI_klarka/pAvawI_lipika#noun#2#RM
receipt_register	AvawI_paFjikA/rasIxa_rajistara#AvawI_paFjikA/rasIxa_rajistara#noun#2#RM
receipt_voucher	prApwi_vAucara#prApwi_vAucara#noun#2#RM
receipted_challan	rasIxI_cAlAna#rasIxI_cAlAna#noun#2#RM
receipts_and_disbursements	prApwiyA_Ora_saMviwaraNa#prApwiyA_Ora_saMviwaraNa#noun#3#RM
receiver_of_wreck	naRtapowa_AxAwA#naRtapowa_AxAwA#noun#3#RM
reception_clerk	svAgawa_lipika/svAgawa_klarka#svAgawa_lipika/svAgawa_klarka#noun#2#RM
reception_counter	svAgawa_patala#svAgawa_patala#noun#2#RM
reception_officer	svAgawa_aXikArI#svAgawa_aXikArI#noun#2#RM
reciprocal_demand	pArasparika_mAfga#pArasparika_mAfga#noun#2#RM
recommendatory_letter	siPAriSI_pawra#siPAriSI_pawra#noun#2#RM
reconciliation_of_accounts	leKA_samAXAna#leKA_samAXAna#noun#3#RM
reconciliation_statement	samAXAna_vivaraNa#samAXAna_vivaraNa#noun#2#RM
reconstruction_of_file	misila_punaracanA#misila_punaracanA#noun#3#RM
record_arranger	afBaleKa_vinyAsaka#afBaleKa_vinyAsaka#noun#2#RM
record_book	rikArda_paFjI/afBaleKa_puswaka#rikArda_paFjI/afBaleKa_puswaka#noun#2#RM
record_clerk	afBaleKa_klarka#afBaleKa_klarka#noun#2#RM
record_division	afBaleKa_praBAga#afBaleKa_praBAga#noun#2#RM
record_keeper	afBaleKapAla/rikoYrda_kIpara#afBaleKapAla/rikoYrda_kIpara#noun#2#RM
record_lifter	bAswAvaraxAra#bAswAvaraxAra#noun#2#RM
record_of_service	sevAvqwwa/sevA_rikArda#sevAvqwwa/sevA_rikArda#noun#3#RM
record_room	afBaleKa_kakRa#afBaleKa_kakRa#noun#2#RM
record_room_officer	afBaleKa_kakRa_aXikArI#afBaleKa_kakRa_aXikArI#noun#3#RM
record_sorter	rikoYrda_soYrtara#rikoYrda_soYrtara#noun#2#RM
record_supplier	afBaleKaxAwA#afBaleKaxAwA#noun#2#RM
recording_machine	afBaleKiwra/afBaleKana_maSIna#afBaleKiwra/afBaleKana_maSIna#noun#2#RM
recording_of_file	misila_afBaleKabaxXa_karanA/PAila_rikArdabanxI#misila_afBaleKabaxXa_karanA/PAila_rikArdabanxI#noun#3#RM
recording_room	rikAfrdafga_kakRa#rikAfrdafga_kakRa#noun#2#RM
recording_unit	rikAfrdafga_ekaka#rikAfrdafga_ekaka#noun#2#RM
recovery_of_dues	xeya_kI_vasUlI#xeya_kI_vasUlI#noun#3#RM
recovery_of_loss	nukasAna_kI_vasUlI#nukasAna_kI_vasUlI#noun#3#RM
recovery_officer	vasUlI_aXikArI#vasUlI_aXikArI#noun#2#RM
recreation_officer	manovinoxa_aXikArI#manovinoxa_aXikArI#noun#2#RM
recreational_therapist	manovinoxa_cikiwsaka#manovinoxa_cikiwsaka#noun#2#RM
recruiting_authority	BarwIZ_prAXikArI/BarwIZ_prAXikaraNa#BarwIZ_prAXikArI/BarwIZ_prAXikaraNa#noun#2#RM
recruitment_officer	BarwIZ_aXikArI#BarwIZ_aXikArI#noun#2#RM
recruitment_rules	BarwIZ_niyama#BarwIZ_niyama#noun#2#RM
rector_(_of_university_)	rektara/kulaxeSika#rektara/kulaxeSika#noun#4#RM
recurring_charge	AvarwIZ_praBAra#AvarwIZ_praBAra#noun#2#RM
recurring_expenditure	AvarwIZ_vyaya#AvarwIZ_vyaya#noun#2#RM
