###	Following
#To	ward
#Today	one
101_Days	101_desa
Shri_Pratik_Prakashbapu_Patil	SrI_prawika_prakASabApU_pAtila
Shri_R.P.N._Singh	SrI_Ara._pI._ena._siMha
Shri_S.S._Palanimanickam	SrI_esa._esa._palAnImanikama
Shri_S._Gandhiselvan	SrI_esa._gAzXI_selvana
Shri_SSMD_Ayurvedic_College_&_Hospita	SrI_esaesaemadI_Ayurvexika_koYleja_eMda_hoYspitala
Shri_Sachin_Pilot	SrI_sacina_pAyalata
Shri_Saugata_Ray	SrI_sOgAwA_rAya
Shri_Shashi_Tharoor	SrI_SaSi_WarUra
Shri_Sisir_Adhikari	SrI_sisira_aXikArI
Shri_Srikant_Jena	SrI_SrIkAnwa_jenA
Shri_Sultan_Ahmed	SrI_sulwAna_ahamaxa
Shri_Tusharbhai_Chaudhary	SrI_wuRAraBAI_cOXarI
Shri_V._Narayansamy	SrI_vI._nArAyaNasvAmI
Shri_Vincent_Pala	SrI_vinseMta_pAlA
Shri_Vishwa_Mitter_Sekhri_College_Of_Education	SrI_viSvA_miwara_seKarI_koYleja_oYPa_EjUkeSana
Shri_shri_1008	SrI_SrI_1008
Shri_shri_108	SrI_SrI_108
Shriprakash_Jaiswal	SrIprakASa_jEsavAla
Shubh_Kaamna	SuBa_kAmanA
Shudhu_Tumi	SuXu_wumi
Shukdeva_Krishna_College_of_Education_for_Girls	SUkaxevA_kqRNA_koYleja_oYPa_EjUkeSana_PoYra_garlsa
Shusmita_sen	suRmiwA_sena
Shwet_Kumar_Pradhan_University,_Raigarh,Proposed	Svewa_kumAra_praXAna_yunivarsitI
Shwet_Kumar_Pradhan_Vishvidyalya,_Raigarh,Proposed	Svewa_kumAra_praXAna_viSvavixyAlaya
Siamese_cat	syAmI_billI
Siberian_elm	sAiberiyA_kA_xevaxAru
Siddhaganga_Express	sixXAgafgA_eksapresa
Siddharta_Shankar_Ray	sixXArwA_Safkara_rAya
Siddheshwar_Express	sixXeSvara_eksapresa
Sidhhu_Kanhu_University,_Dumka	siXhU_kAnhU_yunivarsitI
Sidhhu_Kanhu_Vishvidyalya,_Dumka	siXhU_kAnhU_viSvavixyAlaya
Sierra_Leone	sierrA_lone
Sikh_National_College	siKa_neSanala_koYleja
Sikkim_Express	sikkima_eksapresa
Sikkim_Mahananda_Express	sikkima_mahAnanxA_eksapresa
Silsala_Hai_Pyar_Ka	silasalA_hE_pyAra_kA
Silver_Oaks_College_of_Nursing	silvara_oaksa_koYleja_oYPa_narsiMga
Simanchal_Express	simAFcala_eksapresa
Simhadri_Express	simhAxarI_eksapresa
Simhagad_Express	simhAgaxa_eksapresa
Simla_Mail	SimalA_mela
Sina_river	sInA_naxI
Sindh_river	siMXa_naxI
Sindhu_Express	siMXu_eksapresa
Singapore_dollar	siMgAporI_doYlara
Singh_Is_Kinng	siMha_isa_kiMga
Sinhagad_Express	siMhagada_eksapresa
Sirf_Tum	sirPa_wuma
Sis_Ram_Ola	sisa_rAma_olA
Sita_river	sIwA_naxI
Sitamahal_Express	siwAmahala_eksapresa
Sitapur_Ki_Geeta	sIwApura_kI_gIwA
Sivaji_The_Boss	sivAjI_xA_boYsa
Slumdog_Millionaire	salama_doga_Millionaire
Smile_Please	samAila_palIsa
Smt._D._Purandeswari	SrImawi._dI._pUraNaxesvArI
Smt._Lakshmi_Kanta_Chawla	lakRmI_kAnwA_cAvalA
Smt._Panabaka_Lakshmi	SrImawi_pAnAbAkA_lakRmI
Smt._Preneet_Kaur	SrImawi_prInIwa_kOra
Smt_Jawala_Devi_College_of_Education	SrImawi_jvAlA_xevI_koYleja_oYPa_EjUkeSana
Smt_Urmila_Devi_College_of_Physiotherapy_and_Rehabilitation	SrImawI_urmilA_xevI_koYleja_oYPa_PysiyoWErapI_eMda_rihebIlIteSana
Socha_Na_Tha	socA_nA_WA
Soha_ali_khan	sohA_alI_KAna
Sohail_khan	sohela_KAna
Sohni_Mahiwal	sohanI_mahivAla
Sohrab_Modi	soharAba_moxI
Solah_Satra	solaha_sawra
Solapur_Gramin_Bank	solApura_grAmINa_bEMka
Solapur_University,_Solapur	solApura_yunivarsitI,_solApura
Solapur_Vishvidyalya,_Solapur	solApura_viSvavixyAlaya,_solApura
Solomon_Islands	solomona_AIsalEMda
Solva_Saal	solva_sAla
Som_river	soma_naxI
Somnath_Chatterjee	somanAWa_cEtarjI
Somnath_Mail	somanAWa_mela
Son_Bhadra_Exp.	sona_Baxra_eksapresa
Son_Of_India	sana_oYPa_iMdiyA
Son_river	sana_naxI
Sonam_kapoor	sonama_kapUra
Sone_Ki_Chidiya	sone_kI_cidiyA
Sone_Ki_Zanjeer	sone_kI_jaFjIra
Sone_Pe_Suhaaga	sone_pe_suhAgA
Soniye_I_Love_You	sonie_AI_lava_yU
Sontosh_Mohan_Dev	sanwoRa_mohana_xeva
Sonu_nigam	sonU_nigama
Soorma_Bhopali	sUramA_BopAlI
Sorry_Bhai	soYrI_BAI
Souparnika_river	sOparanikA_naxI
Souten_Ki_Beti	sOwena_kI_betI
South_Africa	sAuWa_aPrIkA
South_African	xakRiNa_aPrIkI
South_America	xakRiNI_amarIkA
South_American	xakRiNI_amarIkI
South_Australia	xakRiNI_oYstreliyA
South_Bihar_Express	sAuWa_bihAra_eksapresa
South_Carolina	xakRiNa_kerolAinA
South_Dravidian	xakRiNa_xravidIya
South_India	xakRiNa_BArawa
South_Indian_Bank	sAuWa_iMdiyana_bEMka
South_Koel_river	sAuWa_koela_naxI
Southern_Express	sAuWaerana_eksapresa
Spanish_Armada	spena_ke_ladAkU_jahAja
Spanish_bayonet	spenI_sEnyaxala
Spanish_broom	spena_kI_JAdU
Spanish_burgoo	spena_ke_nAvikoM_kA_KAxya_viSeRa
Spanish_capital	spena_kI_rAjaXAnI
Spanish_cedar	speniSa_xevaxAra
Spanish_chestnut	vAswavika_cestanata
Spanish_elm	hisapAniyA_kA_xevaxAru
Splendour_of_the_South	spleMdaoura_oYPa_xa_sAuWa
Sree_Chitra_Thirunal_Institute_of_Medical_Sciences_and_Technology,_Thiruvananthapuram	SrI_ciwra_wirunala_iMstityUta_oYPa_medikala_sAIe_eMda_tEkanolojI
Sree_Sankaracharya_University_of_Sanskrit,Kalady	SrI_SafkarAcArya_yunivarsitI_oYPa_saMskqwa
Sree_Sankaracharya_Vishvidyalya_of_Sanskrit,Kalady	SrI_SafkarAcArya_viSvavixyAlaya_oYPa_saMskqwa
Sree_devi	SrIxevI
Sri_Guru_Angad_Dev_College_of_Education	SrI_guru_afgaxa_xeva_koYleja_oYPa_EjUkeSana
Sri_Guru_Gobind_Singh_College_of_Education	SrI_guru_gobiMxa_siMha_koYleja_oYPa_EjUkeSana
Sri_Guru_Hargobind_Singh_Khalsa_College_for_Women	SrI_guru_haragobiMxa_siMha_KAlasA_koYleja_PoYra_vomena
Sri_Guru_Ram_Das_Institute_of_Dental_Sciences_&_Research	SrI_guru_rAma_xAsa_iMstityUta_oYPa_deMtala_sAIsasa_eMda_risarca
Sri_Guru_Teg_Bahadur_College_of_Education	SrI_guru_wega_bahAxura_koYleja_oYPa_EjUkeSana
Sri_Jagannath_Express	SrI_jagannAWa_eksapresa
Sri_Krishnadevaraya_University,_Anantapur	SrI_kqRNaxevarAyA_yunivarsitI
Sri_Krishnadevaraya_Vishvidyalya,_Anantapur	SrI_kqRNaxevarAyA_viSvavixyAlaya
Sri_Lanka	SrI_lafkA
Sri_Lankan	SrIlafkAI
Sri_Rama	SrI_rAma
Sri_Ramachandra_Medical_College_and_Research_Institute,_Chennai	SrI_rAmacanxra_medikala_koYleja_eMda_rIsarca_iMsatItUyata,_cennaI
Sri_Sai_College_of_Education	SrI_sAIM_koYleja_oYPa_EjUkeSana
Sri_Sai_College_of_Engineering_&_Technology	SrI_sAIM_koYleja_oYPa_iMjIniriMga_eMda_tEkanolojI
Sri_Sathya_Sai_University,_Puttaparthi	SrI_sawya_sAIM_yunivarsitI
Sri_Sathya_Sai_Vishvidyalya,_Puttaparthi	SrI_sawya_sAIM_viSvavixyAlaya
Sri_Sukhmani_Institute_of_Engineering_&_Technology	SrI_suKamanI_iMstityUta_oYPa_iMjIniriMga_eMda_tEkanolojI
Sri_Venkateswara_University,_Tirupati	SrI_veMkateSavarA_yunivarsitI
Sri_Venkateswara_Vishvidyalya,_Tirupati	SrI_veMkateSavarA_viSvavixyAlaya
Sri_chaterpati_terminal	SrI_Cawarapawi_tarminala
Sri_devi	SrI_xevI
Sri_ganganagar	SrI_gafgAnagara
Sri_ram_lagoo	SrI_rAma_lAgU
Srinagar_Express	SrInagara_eksapresa
Srinivasa_Kalyana	SrInivAsa_kalyANa
Ssatish_kaushik	sawISa_kOSika
St._Soldier_Law_College	sEMta_solajiera_lA_koYleja
St_Sahara_College_of_Physical_Education	sEMta_sahArA_koYleja_oYPa_PIjikala_EjUkeSana
St_Soldier_College	sEMta_solajiera_koYleja
St_Soldier_College_Of_Physical_Education	sEMta_solajiera_oYPa_PIjikala_EjUkeSana
St_Soldier_College_for_Women	sEMta_solajiera_koYleja_PoYra_vomena
St_Soldier_College_of_Education	sEMta_solajiera_koYleja_oYPa_EjUkeSana
St_Soldier_College_of_Physiotherapy_and_Rehabilitation	sEMta_solajiera_koYleja_oYPa_PysiyoWErapI_eMda_rihebIlIteSana
St_Soldier_इंडसट्रिअल_ट्रेंनिंग_Institute	sEMta_solajiera_iMdasatriala_treMniMga_iMstityUta
Standard_Chartered_Bank	stEMdaarda_cArtaada_bEMka
State_Bank_of_Bikaner_&_Jaipur	steta_bEMka_oYPa_bIkAnera_eMda_jayapura
State_Bank_of_Hyderabad	steta_bEMka_oYPa_hExarAbAxa
State_Bank_of_India	steta_bEMka_oYPa_iMdiyA
State_Bank_of_Indore	steta_bEMka_oYPa_iMxOra
State_Bank_of_Mysore	steta_bEMka_oYPa_mEsura
State_Bank_of_Saurastra	steta_bEMka_oYPa_sOrARtara
State_Bank_of_Travancore	steta_bEMka_oYPa_wrAvanakora
State_College_of_Education	steta_koYleja_oYPa_EjUkeSana
State_Road_Transport	rAjya_sadaka_parivahana
State_Road_Transport_Corporation	rAjya_sadaka_parivahana_nigama
State_bank_of_Patiala	steta_bEMka_oYPa_patiyAlA
Steel_City_Express	stIla_sitI_eksapresa
Steel_Express	stIla_eksapresa
Stock_Exchange	stoYka_eksaceMja
Strings_Bound_By_Faith	striMgsa
Subah_Ka_Tara	subaha_kA_wArA
Subanshiri_river	subAnaSarI_naxI
Subarnarekha_Express	subarNareKA_eksapresa
Subarnarekha_river	subaranareKA_naxI
Subbulakshmi_Jagadeesan	subbU_lakRmI_jagAxIsana
Subha_O_Sham	subaha_o_SAma
Subhash_Chand	suBARa_canxa
Subhash_Chandra	suBARa_canxra
Subhash_Chandra_Bose	suBARa_canxra_bosa
Subodh_Kant_Sahai	suboXa_kAnwa_sahAe
Sudesh_bosle	suxeSa_Bosale
Sudesh_lahri	suxeSa_lEharI
Sudha_Shivpuri	suXA_SivapurI
Sudha_chandran	suXA_canxrana
Sudhakar_Panditrao_Kurdukar	suXAkara_paNdiwarAva_kurxukara
Suhaag_Raat	suhAga_rAwa
Sun_Meri_Laila	suna_merI_lElA
Sun_Sajna	suna_sajanA
Sun_Zarra	suna_jarA
Sunidhi_Chohan	suniXi_cohAna
Sunil_dutt	sunIla_xawwa
Sunil_shatty	sunIla_SettI
Sunith_Francis_Rodrigues	sunIwa_PrAMsisa_rodrigauesa
Sunny_deol	sannI_xeola
Suno_Na	suno_nA
Suno_Sasurjee	suno_sasurajI
Supattar_Beenanie	supawwara_bInAnie
Super_Deluxe_Express	supara_dIlaksa_eksapresa
Super_Express	supara_eksapresa
Super_Star	supara_stAra
Superfast_Express	suparaPAsta_eksapresa
Supreme_Court	suprIma_korta
Suraj_Aur_Chanda	sUraja_Ora_canxA
Surendra_Nath	sureMxra_nAWa
Suresh_Bhardwaj	sureSa_BaraxvAja
Suresh_Kalmadi	sureSa_kalamAdI
Suresh_Pachouri	sureSa_pacOrI
Suresh_Sharma_Gyanvihar_University,_Jaipur	sureSa_SarmA_jFAnavihAra_viSvavixyAlaya,_jayapura/sureSa_SarmA_jFAnavihAra_yunivarsitI,_jayapura
Surguja_Kshetriya_Gramin_Bank	suragujA_kRewrIya_grAmINa_bEMka
Surjeet_Memorial_College_of_Education	surajIwa_memoriala_koYleja_oYPa_EjUkeSana
Surjit_Singh_Barnala	surajIwa_siMha_baranAlA
Surya_river	sUryA_naxI
Suryakanta_Patil	sUryAkAnwA_pAtila
Suryanagari_Express	sUryAnagarI_eksapresa
Suryaputra_Shanidev	suryapuwra_Sanixeva
Sushil_Vishwakarma	suSIla_viSvakarmA
Sushilkumar_Shinde	suSila_kumAra_SiMxe
Sutlej_Express	sawaluja_eksapresa
Sutlej_river	sawaluja_naxI
Suvarnamukhi_river	suvarnAmuKI_naxI
Swadesh_Deepak	svaxeSa_xIpaka
Swadeshabhimani_Express	svaxeSaaBimAnI_eksapresa
Swami_Dada	svAmI_xAxA
Swami_Dayanand_College_of_Education	svAmI_xayAnanxa_koYleja_oYPa_EjUkeSana
Swami_Parmanand_College_of_Engineering_and_Technology	svAmI_paramAnanxa_koYleja_oYPa_iMjIniriMga_eMda_tEkanolojI
Swami_Premanand_Mahavidyalaya	svAmI_premAnanxa_mahAvixyAlaya
Swami_Ramanand_Teerth_Marathwada_University,_Nanded	svAmI_rAmAnanxa_wIrWa_marATavAdA_yunivarsitI,_nAnxeda
Swami_Ramanand_Teerth_Marathwada_Vishvidyalya,_Nanded	svAmI_rAmAnanxa_wIrWa_marATavAdA_viSvavixyAlaya,_nAnxeda
Swami_Sarvanand_College_of_Education	svAmI_sarvAnanxa_koYleja_oYPa_EjUkeSana
Swami_Swatantranand_Memorial_College	svAmI_svawAnwrananxa_memoriala_koYleja
Swami_Vivekanand_College_of_Education	svAmI_vivekAnanxa_koYleja_oYPa_EjUkeSana
Swapnil_joshi	svapnIla_joSI
Swarag_Narak	svarga_naraka
Swaraj_Express	svarAja_eksapresa
Swarg_Se_Sunder	svarga_se_sunxara
Swarna_Fast_Passenger	svarNa_PAsta_pEseMjera
Swarna_Jayanti_Express	svarNa_jayanwI_eksapresa
Swarna_Shatabdi_Express	svarNa_SawAbxI_eksapresa
Swarna_river	svarNA_naxI
Sweekar_Kiya_Maine	svIkAra_kiyA_mEMne
Sweta_Nadi_river	svewA_naxI
Swift_Group	sviPta_grupa
Swiss_Confederation	svisa_safgaTana
Swiss_canton	svisa_KaNda
Swiss_cheese	svitajaralEMda_kA_cIja
Switzerland's_UBS	sviwjaralEMda'sa_yU._bI._esa./sviwjaralEMda'sa_yUbIesa
Symbiosis_International_University,_Pune	simaboYyasisa_iMtaraneSanala_yunivarsitI,_puNe
Symbiosis_International_Vishvidyalya,_Pune	simaboYyasisa_iMtaraneSanala_viSvavixyAlaya,_puNe
Syndicate_Bank	siMdIketa_bEMka
T.R._Baalu	tI._Ara._bAlU
TEN_SPORTS	tena_sportsa
TERI_University,_Delhi	tI.i.Ara.AI._yunivarsitI/tI_i_Ara_AI_yunivarsitI/tIiAraAI_yunivarsitI
TERI_Vishvidyalya,_Delhi	tI.i.Ara.AI._viSvavixyAlaya/tI_i_Ara_AI_viSvavixyAlaya/tIiAraAI_viSvavixyAlaya
TPD_Malwa_College	tI_pI_dI_mAlavA_koYleja
TRAVEL_LIVING	travela_liviMga
Ta_Ra_Rum_Pum	wA_rA_rama_pama
Taare_Zameen_Par	wAre_jamIna_para
Tagore_College_of_Education	tEgore_koYleja_oYPa_EjUkeSana
Tagore_College_of_Education_for_Women	tEgore_koYleja_oYPa_EjUkeSana_PoYra_vomena
Taib_Bank	tEba_bEMka
Taj_Express	wAja_eksapresa
Taj_Mahal	wAja_mahala
Talpona_river	walponA_naxI
Tamil_Nadu_Agricultural_University,_Coimbatore	wamila_nAdU_EgrIkalacarala_viSvavixyAlaya,_koiMbatora/wamila_nAdU_EgrIkalacarala_yunivarsitI,_koiMbatora
Tamil_Nadu_Dr._Ambedkar_Law_University,_Chennai	wamila_nAdU_doY._Ambedakara_lA_viSvavixyAlaya,_cennaI/wamila_nAdU_doY._Ambedakara_lA_yunivarsitI,_cennaI
Tamil_Nadu_Dr._M._G._R._Medical_University,_Chennai	wamila_nAdU_doY._ema._jI._Ara._medikala_viSvavixyAlaya,_cennaI/wamila_nAdU_doY._ema._jI._Ara._medikala_yunivarsitI,_cennaI
Tamil_Nadu_Open_University,_Chennai	wamila_nAdU_opana_viSvavixyAlaya,_cennaI/wamila_nAdU_opana_yunivarsitI,_cennaI
Tamil_Nadu_Physical_Education_and_Sports_University,_Chennai	wamila_nAdU_PIjIkala_EjUkeSana_eMda_sportsa_viSvavixyAlaya,_cennaI/wamila_nAdU_PIjIkala_EjUkeSana_eMda_sportsa_yunivarsitI,_cennaI
Tamil_Nadu_Veterinary_and_Animal_Sciences_University,_Chennai	wamila_nAdU_veternerI_eMda_enimala_sAIsasa_viSvavixyAlaya,_cennaI/wamila_nAdU_veternerI_eMda_enimala_sAIsasa_yunivarsitI,_cennaI
Tamil_University,_Thanjavur	wamila_viSvavixyAlaya,_TaFjavura/wamila_yunivarsitI,_TaFjavura
Tamil_Virtual_University,_Chennai	wamila_vircala_viSvavixyAlaya,_cennaI/wamila_vircala_yunivarsitI,_cennaI
Tamilnadu_Express	wamilanAdu_eksapresa
Tamsa_river	wamasA_naxI
Tango_Charlie_The_Heart_Of_A_Hero	tAfgo_cArlI
Tansa_river	wAnasA_naxI
Tanu_shree_dutta	wanu_SrI_xawwA
Tanya_Unreleased	wanayA
Tapaswini_Express	wapasvinI_eksapresa
Tapovan_Express	wapovana_eksapresa
Tapti_Ganga_Express	wapawI_gafgA_eksapresa
Tapti_river	wApwI_naxI
Taqdeer_Ka_Badshah	wakaxIra_kA_bAxaSAha
Taqdeer_Ka_Tamasha	wakaxIra_kA_wamASA
Taqdeer_Ke_Phere_Unreleased	wakaxIra_ke_Pere
Tara_Institute_of_Physiotherapy	wArA_iMstityUta_oYPa_PysiyoWErapI
Tara_Vivek_College	wArA_viveka_koYleja
Tarun_Kumar_Gogoi	waruNa_kumAra_gogoI
Tata_Express	tAtA_eksapresa
Tata_Institute_of_Fundamental_Research,_Mumbai	tAtA_iMstityUta_oYPa_PaNdAmeMtala_rIsarca,_mumbaI
Tata_Institute_of_Social_Sciences,_Mumbai	tAtA_iMstityUta_oYPa_soSala_sAIsa,_mumbaI
Tata_Workers	tAtA_varkarsa
Tata_Workers_Union	tAtA_varkarsa_yUniyana
Tawa_river	wavA_naxI
Tawaif_Ki_Beti	wAvEPa_kI_betI
Taxi_Chor	tEksI_cora
Taxi_Driver	tEksI_drAIvara
Taxi_No.9211	tEksI_na.9211
Tea_Garden_Express	tI_gArdana_eksapresa
Team_The_Force	tIma_The_Force
Tedi_river	wexI_naxI
Teen_Devian	wIna_xevIM
Teen_Patti	wIna_pawwI
Teesra_Kaun	wIsarA_kOna
Teesra_Kinara	wIsarA_kinArA
Teesri_Aankh	wIsarI_AzKa
Teesri_Kasam	wIsarI_kasama
Teesri_Manzil	wIsarI_maFjila
Teesta_Torsha_Express	wIswA_worRA_eksapresa
Teesta_river	wIswA_naxI
Tej_Shree_Parcel_Sewa	weja_SrI_pArsala_sevA
Tejendra_Khanna	wejeMxra_KannA
Telangana_Express	welafgAnA_eksapresa
Telangana_University,_Nizamabad	welafgAnA_yunivarsitI
Telangana_Vishvidyalya,_Nizamabad	welafgAnA_viSvavixyAlaya
Tera_Jadoo_Chal_Gaya	werA_jAxU_cala_gayA
Tera_Mera_Ki_Rishta	werA_merA_kI_riSwA
Tera_Mera_Saath_Rahen	werA_merA_sAWa_raheM
Tera_Meraa_Dil	werA_merA_xila
Tere_Ghar_Ke_Saamne	were_Gara_ke_sAmane
Tere_Liye	were_lie
Tere_Mere_Sapne	were_mere_sapane
Tere_Naam	were_nAma
Tere_Pyar_Mein	were_pyAra_meM
Tere_Shahar_Mein	were_Sahara_meM
Teree_Sang	were_safga
Teri_Baahon_Mein	werI_bAhoM_meM
Teri_Kasam	werI_kasama
Teri_Meherbaniyan	werI_meherbAniyAz
Teri_Meri_Ik_Jindri	werI_merI_ika_jiMxarI
Teri_Payal_Mere_Geet	werI_pAyala_mere_gIwa
Teri_Talash_Mein	werI_walASa_meM
Tesri_Manzil	wIsarI_maFjila
Tezpur_University_,_Tezpur	wejapura_yunivarsitI
Tezpur_Vishvidyalya_,_Tezpur	wejapura_viSvavixyAlaya
Thamirabarani_river	WAmIrAbArAnI_naxI
Thane_Gramin_Bank	TANe_grAmINa_bEMka
Thane_Janta_Sahakari_Bank,_Ltd.	TANe_janawA_sahakArI_bEMka,_limiteda
Thapar_Institute_of_Engineering_&_Technology	WApara_iMstityUta_oYPa_iMjIniriMga_eMda_tEkanolojI
Thapar_University,_Patiala	WApara_viSvavixyAlaya,_patiyAlA/WApara_yunivarsitI,_patiyAlA
Thar_Express	WAra_eksapresa
The_Awakening	xA_avAkeniMga
The_Blue_Umbrella	xA_blU_umbrellA
The_Bong_Connection	xA_boMga_Connection
The_Burning_Train	xA_barniMga_trena
The_Don	xA_dona
The_Entertainment	xA_Entertainment
The_Film	xA_Pilma
The_Gentleman	xA_jEnatala_mEna
The_Global_Open_University_Nagaland	doY._globala_opana_yunivarsitI_nAgAlEMda
The_Global_Open_Vishvidyalya_Nagaland	doY._globala_opana_viSvavixyAlaya_nAgAlEMda
The_Great_Gambler	xA_greta_gamblera
The_Great_Indian_Butterfly	xA_greta_iMdiyana_battara_PalAi
The_Hero	xA_hIro
The_Killer	xA_kilara
The_LNM_Institute_of_Information_Technology,_Jaipur	xA_elaenaema_iMsatItUyata_oYPa_inaPoYrameSana_tEkanolojI,_jayapura
The_Legend_Of_Bhagat_Singh	xA_lEjeMda_oYPa_Bagawa_siMha
The_Namesake	xA_nAmesake
The_Perfect_Husband	xA_paraPekta_hasabEMda
The_Rising_Mangal_Pande	xA_rAisiMga
The_Road_To_Destiny	xA_roda_tU_destinI
The_South_Indian_Bank	xA_sAuWa_iMdiyana_bEMka
The_Stoneman_Murders	xA_stonamEna_murxersa
The_Train	xA_trena
The_Unforgettable	xA_unaPoYragetaabala
The_West_Bengal_National_University_of_Juridical_Sciences,_Kolkata	xA_vesta_bafgAla_neSanala_viSvavixyAlaya_oYPa_jyUdISiyala_sAisasa,_kolakAwA/xA_vesta_bafgAla_neSanala_yunivarsitI_oYPa_jyUdISiyala_sAisasa,_kolakAwA
Thiruvalluvar_University,_Vellore	wiruvalluvara_viSvavixyAlaya,_vellora/wiruvalluvara_yunivarsitI,_vellora
Thoda_Pyaar_Thoda_Magic	WodA_pyAra_WodA_mEjika
Thoda_Tum_Badlo_Thoda_Hum	WodA_wuma_baxalo_WodA_hama
Thodasa_Roomani_Ho_Jaayen	WodAsA_rUmAnI_ho_jAez
Thodi_Life_Thoda_Magic	WodI_lAiPa_WodA_mEjika
Thodisi_Bewafaii	WodI_sI_bevaPAI
Thomas_Edison	WAmsa_edisana
Thomas_Harris	Thomas_Harris
Three_Love_Lies_Betrayal	WrI
Thuthapuzha_river	wuWApujhA_naxI
Tilak_Maharastra_Vidyapeeth,_Pune	wilaka_mahArAswra_vixyApITa,_puNe
Tilka_Manjhi_Bhagalpur_University,_Bhagalpur	wilakA_mAFJI_BAgalapura_yunivarsitI
Tilka_Manjhi_Bhagalpur_Vishvidyalya,_Bhagalpur	wilakA_mAFJI_BAgalapura_viSvavixyAlaya
Time_Paas	tAima_pAsa
Times_Bank	tAImja_bEMka
Tina_khanna	tInA_KannA
Tina_munim	tInA_munIma
Tinu_anand	tInU_Ananxa
Tinu_munim	tInA_munIma
Tipu_Express	tIpU_eksapresa
Tiracol_river	wirAkola_naxI
Tirchhi_Topiwale	wiraCI_topIvAle
Tirhut_Express	wirahuwa_eksapresa
Tirthankar_Express	wIrWafkara_eksapresa
Tirukkural_Express	wirukkurala_eksapresa
Tirumala_Express	wirumAlA_eksapresa
Titas_river	wiwAsa_naxI
Titur_river	wIwura_naxI
Toba_Tek_Singh	tobA_teka_siMha
Tobacco_money	wambAkU_ke_pEse
Tobacco_sales	wambAkU_kI_bikrI
Toh_Baat_Pakki	woha_bAwa_pakkI
Tom_Dick_Harry	toYma_diska_harrI
Tons_river	toMsa_naxI
Tonse_Ananth_Pai	woMse_ananwapI
Toofan_Mail	wUPAna_mela
Toote_Khilone	tUte_Kilone
Transport_Corporation	parivahana_nigama
Tri_Shatabdi_GGS_Khalsa_College	wrI_SawAbxI_jI_jI_esa_KAlasA_koYleja
Trinidad_and_Tobago	wrinixAxa_eMda_tobAgo
Tripura_Gramin_Bank	wripurA_grAmINa_bEMka
Tripura_University,_Tripura	wripurA_viSvavixyAlaya,_wripurA/wripurA_yunivarsitI,_wripurA
Trishatabdi_Express	wriSawAbxI_eksapresa
Trivandrum_Express	wriveMxrama_eksapresa
Triveni_Express	wriveNI_eksapresa
Triveni_Kshetriya_Gramin_Bank	wriveNI_kRewrIya_grAmINa_bEMka
Trump_Card	tarumpa_kArda
Tu_Chor_Main_Sipahi	wu_cora_mEM_sipAhI
Tu_Hi_Mera_Dil	wu_hI_merA_xila
Tu_Nagin_Main_Sapera	wu_nAgina_mEM_saperA
Tujhe_Meri_Kasam	wuJe_merI_kasama
Tujhe_Nahin_Chhodunga	wuJe_nahIM_CodUfgA
Tulsi_Express	wulasI_eksapresa
Tum_Bin	wuma_bina
Tum_Haseen_Main_Jawaan	wuma_hasIM_meM_javAna
Tum_Jiyo_Hazaaron_Saal	wuma_jiyo_hajAroM_sAla
Tum_Mere_Ho	wuma_mere_ho
Tum_Mile	wuma_mile
Tumhari_Kassam	wumhArI_kasama
Tumko_Na_Bhool_Payenge	wumako_nA_BUla_pAeMge
Tumkur_University,_Tumkur	wumakura_yunivarsitI
Tumkur_Vishvidyalya,_Tumkur	wumakura_viSvavixyAlaya
Tumsa_Nahin_Dekha	wumasA_nahIM_xeKA
Tumse_Acha_Kaun_Hai	wumase_aca_kOna_hE
Tumse_Milke	wumase_milake
Tun_tun	tUna_tUna
Tunga_river	wufgA_naxI
Tungabhadra_Express	wufgABAxrA_eksapresa
Tungabhadra_river	wufgABAxra_naxI
Tunisian_dinar	tayUnISiyAI_xInAra
Tunisian_dirham	tyUnISiyA_xirahama
Turkish_bath	wurkI_bAWa
Turkish_boxwood	wurkI_bAksa_nAmaka_JAdI_kI_lakadI
Turkish_capital	tarkI_kI_rAjaXAnI
Turkish_coffee	wurakI_kAPI
Twinkle_khanna	tviMkala_KannA
U.S._Soviet_effort	yU_esa_soviyawa_pariRaxa_prayAsa
UCO_Bank	yU._sI._o._bEMka/yU_sI_o_bEMka
UMANG-Red_Cross_Institute_of_Special_Education	yU_ema_E_ena_jI_reda_krosa_iMstityUta_oYPa_speSala_EjUkeSana
US-based_GE_Capital	yU._esa._besada_jI._i._kEpitala/yUesa-besada_jIi_kEpitala
UTI_Bank	yU._tI._AI._bEMka/yU_tI_AI_bEMka
UTV_ACTION	yUtIvI_ekSana
UTV_BINDASS	yUtIvI_biMxAsa
UT_Powerworkers	yUtI_pAvaramEna
UT_Powerworkers_Union	yUtI_pAvaramEna_yUniyana
U_Bomsi_N_Me	yU_bomasI_nA_mI
U_Me_Aur_Hum	yU_mI_Ora_hama
Udan_Khatola	udAna_KatolA
Uday_chopra	uxaya_copadA
Uday_naray	uxaya_nArAyaNa
Udhar_Ki_Zindagi	uXara_kI_jiMxagI
Uditya_narayan	uxiwya_nArAyaNa
Udyan_Abha_Express	uxyAna_aBA_eksapresa
Udyan_Abha_Toofan_Express	uxyAna_aBA_wUPAna_eksapresa
Udyan_Express	uxyAna_eksapresa
Udyog_Nagari_Express	uxyoga_nagarI_eksapresa
