#Eng_Wrds	
#Structure_of_the_file	
#This	file
ABO_antibodies	rakwavargIya_roga-prawikAraka
strike_oil	sone_kI_cidiyA_kA_pawA_lagA
strike_on	mila/ximAga_meM_A
strike_out	hamalA_kara/kAta_xe/svawaNtra_jIvana_apanA/tUta_pada
strike_out_for	kI_ora_baDa
strike_out_towards	kI_ora_wEra
strike_pay	hadawAlI_vewana
strike_the_right_note	sahI_kaha/sahI_kara/upayukwa_liKa
strike_the_wrong_note	galawa_kaha/galawa_kara/galawa_liKa
strike_through	kAta_xe
strike_up	SurU_ho
strike_up_with	se_SurU_kara/se_xoswI_prAramBa_kara
strike_while_the_iron_is_hot	mOke_kA_lABa_uTA
string_along	bahakA
string_along_with	sAWa_xe
string_bean	PreMca_bIna
string_of_words	Sabxa_rajju
string_out	PElA_huA_ho/baDA/pICe_CUta
string_together	PAzsI_xe/joda
stringed_instrument	wAraxAra_vAxya/wanwrI_vaxya
strip_cartoon	vyafgya-ciwra_pattikA
strip_club	stripa_klaba
strip_down	puraje_Kola
strip_joint	stripa_jOiMta
strip_light	tyUba_lAita
strip_lighting	tyUba_prakASa
stripper_well	wela_kI_kama_mAwrA_vAlA_ku
striptease_artist	kapade_uwArawe_hue_nqwya_karane_vAlA
strobe_light	JilamilAwI_roSanI
structural_linguistics	saMracanAwmaka_BARAvijFAna
structural_sociology	saMracanAwmaka_samAja-SAswra
struggle_along	kaTinAI_se_calA
struggle_on	para_kaTinAI_se_jIvikopArjana_kara
strung_up	GabarAyA_huA
stub_out	buJA_xe
stud_poker	stada_pokara
student_lodging	yuvA_AvAsa
studio_appartment	stUdiyo_apArtameMta
studio_flat	stUdiyo_PlEta
stuff_and_nonsense	bakavAsa_banxa_karo
stuff_down	ke_anxara_TUzsa_xe
stuff_shot	staPa_SOta
stuffed_shirt	rUDivAxI_vyakwi
stumble_across	aprawyAkRiwa_Dafga_se_hAWa_laga
stumble_into	meM_A
stumble_on	saMyoga_se_mila
stumble_upon	saMyoga_se_mila
stump_spud	KurapI
stump_up	cukA
stun_gun	behoSa_kara_xene_vAlI_banxUka
stunt_man	kalAbAjI_xiKAne_vAlA
stunt_woman	kalAbAjI_xiKAne_vAlI
style_on	nakala_kara
stylus_printer	SalAkA_muxraNa_yanwra/stAilasa_priMtara
sub_judice	nyAnyAXIna/vicArAXIna
subconscious_mind	avacewana_mana
subjugation	parAXInawA/vijaya
subjunctive_mood	hewuhewumaw_BAvaa
submarine_sandwich	sabamarIna_sEMdavica
submersible_warship	sEnya_panadubbI
subordinate_clause	gONa_upavAkya
subordinate_word	gONa_Sabxa
subpoena_ad_testificandum	sammana
subscribe_to	sahamawa_ho
subscription_concert	agrima_bukiMga_vAlI_safgIwa-goRTI
subsequent_to	ke_bAxa
subsidiary_company	niyanwriwa_kampan
subsistence_level	jIvana-nirvAha_swar
substitute_teacher	sWAnApanna_SikRaka
suburban_area	upanagarIya_kRewra
such_as	jEsA/jEse_ki/jo_kuCa
such_as_it_is	jEsA_BI_hE
suck_in	meM_Pazsa
suck_into	meM_Pazsa
suck_up	prasanna_karane_kI_kOSiSa_kara
sudden_death	Kela-nirNaya_ke_lie_awirikwa_samaya
suede_cloth	sveda_klaW
suede_leather	sveda_lexar
suffer_from	se_pIdiwa_ho
suffice_it_to_say	mEM_kevala_yahIM_kahUzgA/mEM_sirPa_iwanA_hI_kahuzgA
suffice_to_say	mEM_kevala_yahIM_kahUzgA/mEM_sirPa_iwanA_hI_kahuzgA
suffragan_bishop	sahAyaka_XarmAXyakRa
sugar_corn	mITI_makaI
sugar_the_pill	kaduve_ko_mITA_banA
suggest_itself	mana_meM_Aa
suggest_itself_to	mana_meM_Aa
sulfuric_acid	salPyUrika_amla
sulphuric_acid	salPyUrika_amla
sum_total	yogaPala
sum_up	KulAsA_bayAna_kara/anwima_aBivacana_praswuwa_kara/sAra_ho/sAra_praswuwa_kara/samaJa_le
summer_camp	grIRma-Sivira
summer_pudding	samara_pudiMga
summer_school	grIRmakAlIna_skUla
summer_solstice	grIRmakAlIna_ayanAnwa
summer_stock	grIRmamanoraFjana_nirmiwi
summer_time	grIRmakAlIna_awirikwa_GaNtA
summon_up	jagA_xe/wAjA_kara
sumo_wrestling	sUmo_kuSwI
sun_blocker	XUpa-avaroXaka
sun_lounge	XUpaxAra_kamarA/sUrya_snAna_kakRa
sun_lounger	lambI_ArAmakursI
sun_parlor	XUpaxAra_bETaka_kamarA/sUrya_snAna_kakRa
sun_parlour	sUrya_snAna_kakRa
sun_porch	sUrya_snAna_kakRa
sun_room	sUrya_snAna_kakRa
sunray_lamp	sUryaraSmi_xIpa
sunrise_industry	navoxiwa_vikAsaSIla_uxyoga
sunshine_roof	kAra_kA_UparI_hissA
superiority_complex	uccawA_manogranWi
superoxide_dismutase	supara_oYksAida_dismyUtaja
supplementary_benefit	anupUraka-hiwa_lABa
supply_and_demand	ApUrwi_evam_mAzga
supply_teacher	sWAnApanna_SikRaka
suppresser_gene	xamanakArI_piwrEka
suppressor_gene	xamanakArI_piwrEka
suprarenal_gland	anwaHsrAvI_granwi
sure_as_I'm_standing_here	niHsanxeha
sure_as_eggs_is_eggs	niHsanxeha
sure_as_fate	niHsanxeha
sure_as_hell	ekaxama_pakkA
sure_enough	niSciwa_rUpa_se
sure_of_oneself	ASvaswa
sure_thing	avaSya/haM,_avaSya
surface_area	sawahI_BAga
surface_mail	sawaha_dAka
surface_tension	pqRTa-wanAva
surgeon_general	muKya_Salyacikiwsaka/sEnya_muKya_Salyacikiwsaka
surgical_instrument	Saswra
surgical_operation	oYpareSana
surgical_spirit	Salyaka_spirita
surrender_to	CodZ_xe
survive_to_tell_the_tale	KawaroM_ke_bAxa_BI_Apa-bIwI_sunAne_ke_lie_jIviwa_baca
suspended_animation	aniScayAwmakawA/nilambiwa_prANavawwA
suspender_belt	saspeMdara_belta
suspension_bridge	JUlA-pula
sutural_bone	sIvanI_asWi
swaddling_bands	bacce_ko_lapetane_kA_kapadA
swaddling_clothes	banxiSa/bacce_ko_lapetane_kA_kapadA
swagger_stick	sEnya_aXikArI_kI_CadI
swallow_the_bait	praloBana_svIkAra_kara
swan_about	GUma
swan_around	GUma
swan_off	Gumane
swap_places	axalA-baxalI_kara
swarm_down	caDa
swarm_up	caDa
swarm_with	BarA_huA_ho
swear_blind	kasama_KA_ke_kaha
swear_by	SapaWa_le/viSvAsa_raKa
swear_in	SapaWa_xilA
swear_like_a_trooper	sipAhI_kI_BAzwI_aXika_gAlI-galOja_kara
swear_to	yakinana_kaha
sweat_blood	kadI_mehanawa_kara
sweat_gland	svexa_granWi
sweat_it_out	iMwajAra_kara
sweat_off	vajana_GatA
sweat_out	CutakArA_pA
sweat_room	vARpasnAna-kakR
sweat_suit	vyAyAma_vaswra
sweated_labor	SoRiwa_Srama/SoRiwa_Sramika_varg
sweated_labour	SoRiwa_Sramika/Srama_SoRaNa
swedish_turnip	svIda
sweep_away	aswiwvw_mitA_xe
sweep_back	bazXA_huA_ho
sweep_over	aBiBUwa_ho_jA/vaSa_meM_kara
sweep_the_board	saba_kuCa_jIwa_le
sweep_through	AsAnI_se_saPalawA_pA_le
sweet_corn	mITI_makaI
sweet_nothings	prema_ke_bola
sweet_pea	mITI_matara
sweet_pepper	SimalA_mirca
sweet_pepper_plant	SimalA_mirca
sweet_potato	Sakarakanxa/Sakarakanxa_kI_bela/svIta_putEto
sweet_potato_vine	Sakarakanxa_kI_bela
sweet_sand_verbena	snobala
sweet_talk	KuSAmaxa/KuSAmaxa_kara_ke_manA_le/KuSAmaxa_kara
sweet_talker	cikanI-cupadI_bAweM_karane_vAlA
sweetness_and_light	AsAna_ho/mITA-mITA_bola
swim_against_the_tide	sAmAjika_wOra_warIke_ke_viparIwa_cala
swim_with_the_tide	sAmAjika_wOra_warIke_ke_anusAra_cala
swimming_pool	waraNa-wAla
swing_into_action	wuranwa_sakrIya_kara
swings_and_roundabouts	lABa-hAni_barAbara
switch_off	banxa_kara/sunanA_banxa_kara_xe
switch_on	cAlU_kara
switchblade_knife	batanaxAra_cAkU
switten_the_pill	kaduve_ko_mITA_banA
sword_dance	Kadga_nqwya
sword_dancing	Kadga_nqwya
sworn_enemies	jAnI_xuSmana
sycamore_fig	gUlara
syllable_structure	SabxAMSa_saMracanA
symbolic_representation	prawIkAwmaka_ciwraNa
synthetic_substance	kqwrima_paxArWa
system_analysis	vyavasWA_viSleRaNa
system_analyst	vyavasWA_viSleRaka
systema_skeletale	asWi_paFjara
systema_urogenitale	mUwra-praNAlI
systems_analysis	vyavasWA_viSleRaNa
systems_analysist	vyavasWA_viSleRaka
tabby_cat	XArIxAra_BUrI_billI
table_cloth	meja_poSa
table_d'hote	nirXAriwa_mUlya/nirXAriwa_mUlya_Bojana
table_knife	meja_cAkU
table_liven	CAlatIna_kA_banA_huA_mejapoSa
table_manners	KAne_kI_meja_para_uciwa_sAmAjika_vyavahAra
table_mat	tebala_mEta
table_napkin	rUmAla
table_spoon	badA_cammaca
table_talk	BojanakAlina_vArwAlApa
table_tennis	tebila_tenisa
table_ware	mejapara_vyavahqwa_sAmagrI
taboo_words	varjiwa_Sabxa
tackle_about	ke_bAre_meM_kaha
tackle_over	ke_bAre_meM_kaha
tactual_exploration	sparSaparIkRA
taffy_apple	cASanI_meM_pagA_seba
tag_along_behind	pICe-pICe_cala
tag_along_with	sAWa_cala
tag_day	JaNdA_xivasa
tag_line	hAsyayukwa_anwima_pafkwi/pracAra_vAkya
tag_on	lagA
tail_away	XImI_ho
tail_back	yAwAyAwa_kI_lambI_pafkwi
tail_coat	OpacArika_vaswra/tela_kota
tail_end	anwima_hissA
tail_feather	pUzCa_kA_pafKa
tail_fin	pacCa_paKanA
tail_gate	agalI_gAdI_kA_bahuwa_karIba_se_pICA_kara/gAdI_kA_piCalA_xaravAjA
tail_lamp	pICe_kI_bawwI
tail_less	xuma_vihina
tail_light	pICe_kI_bawwI
tail_off	Ko/kama_ho/wiwara-viwara_hokara_pICe_rahaa
tail_piece	anwima_sajAvata
tail_pipe	nikAsa_nalII
tailor_made	xarjI_nirmiwa
take_French_leave	binA_sUciwa_kie_Kisaka
take_a_back_seat	gONa_BUmikA_apanA_ho
take_a_bow	nAtaka_samApwa_hone_ke_bAxa_aBivAxana_ke_lie_maFca_para_A_kara
take_a_chance	KawarA_mOla_le
take_a_chance_on	kismawa_AjamA
take_a_dim_view_of	GAsa_nahIM_dAla
take_a_heavy_toll	BArI_kRawi_pahuzcA
take_a_hint	safkewa_samaJa
take_a_joke	majAka_meM_le
take_a_knock	XakkA_pahuzca
take_a_leaf_from_somebody's_book	anukaraNa_kara
take_a_leaf_out_of_somebody's_book	anukaraNa_kara
take_a_liking_to	cAhane_laga
take_a_long_look_at	gaharAI_se_soc_kara
take_a_lot_of_beating	behawara_karanA_bahuwa_muSkila_ho
take_a_lot_of_doing	bahuwa_hI_muSkila_kAma_ho
take_a_lot_out_of	kAma_karA_ke_WakA_dAla
take_a_rain_check_on	para_bAxa_meM_vicAra_kara
take_a_running_jump	Baga
take_a_shine_to	pasanxa_karane_laga
take_aback	AScaryacakiwa_kara_xe/BOMcakkA_kara_xe/saxamA_pahuzca
take_account_of	XyAna_raKa
take_advantage_of	kA_lABa_uTA
take_after	saxqSa_ho
take_against	nApasanxa_karane_laga
take_apart	cIra_PAda_kara_raKa_xe/mAwa_KA/mAwa_xe/purjo_ko_alaga_kara
take_as_it_comes	jEsA_hE_vEsA_hI_mAna_le
take_away	le/nikAla_le/udA_xe/xUra_kara/le_jAyA_jAne_vAlA
take_away_from	GatA/hatAyA/kamajroa_padaa/xUra_kara_xiyA
take_away_pay	kara_Axi_ke_bAxa_bacI_wanaKvAha
take_back	awIwa_kI_yAxoM_meM_le/le/vApasa_le
take_before	sAmane_hAjira_kiyA
take_care	apanA_KyAla_raKa
take_care_of	kI_xeKaBAla_kara
take_chances	KawarA_mOla_le
take_cognizance_of	gOra_kara
take_counsel_together	saBI_kI_rAya_le
take_counsel_with	se_salAha-maSavirA_kara
take_courage	hOsalA_baDa
take_down	liKa/nIce_kI_ora_KIMca/nIce_uwAra/uwAra
take_effect	lAgU_ho/praBAva_xiKA
take_first_place	sabase_pramuKa_ho
take_flight	BAga
take_for	galawa_samaJa/samaJa
take_great_pains	awyaXika_kaRta_uTA
take_great_pains_over	meM_jI_jAna_lagA_xe
take_great_pains_with	meM_jI_jAna_lagA_xe
take_heart	prowsAhiwa_ho
take_hold_of	giraPwa_meM_le/hAWa_meM_pakada_le
take_holy_orders	purohiwa_bana
take_in	CotA_kara/Gara_meM_Ane_xe/JAzse_meM_A/SAmila_kara/XoKA_xe/gOra_se_xeKa/kAma_le/le_le/le/samaJa/xeKane
take_into_consideration	vicAra_kara
take_issue_with	ke_sAWa_warka-viwarka_kara/para_asahamawi_prakata_kara
take_it	samaJa
take_it_as_read	mAna_le
take_it_easy	aXika_pariSrama_na_kara
take_it_from_me	merI_bAwa_mAno
take_it_on	upara_jimmA_le
take_it_out_of	kAma_karavA_kara_WakA_dAla
take_it_upon	upara_jimmA_le
take_its_course	apanI_karravAI_kara
take_kindly_to	icCApUrvaka_svIkAra_kara
take_leave	vixA_le
take_life	jAna_le
take_lying_down	cupacApa_saha_le
take_mind_off	se_XyAna_baNtA
take_off	BAga/alaga_kara/baDa/hatA/kAta/kUxa/lokapriya_ho/nakala_kara/nikAla/roka_xe/uda/uwAra/uwpalana_biMxu
take_on	APawa_macA/XAraNa_kara/awirikwa_vaswu_joda/hAWa_meM_le/le/liyA/maSahur_ho/mukAbalA_kara
take_orders	purohiwa_bana
take_out	_kara/bAhara_le/jArI_kara/naRta_kara_xe/nikAla/nikalavA
take_out_of	bAhara_nikAla/se_nikAla
take_out_on	nikAla
take_over	BAra_grahaNa_kara/hAWa_meM_le_le/hAvI_ho_jA/kabjA_kara_le/le_le
take_own_life	jAna_le
take_pains	aXika_kaRta_uTA
take_part	Baga_le
take_place	_ho
take_root	jada_jama/sWApiwa_ho
take_second_place	kama_mahawvapUrNa_ho
take_shape	niSciwa_rUpa_XAraNa_kara
take_sick	bImAra_pada
take_sides	pakRa_le
take_sides_with	pakRa_le
take_some_beating	behawara_karanA_bahuwa_muSkila_ho
take_some_of_doing	bahuwa_hI_muSkila_kAma_ho
take_stick	katu_AlocanA_ho
take_stock	jAzcakara_sUcI_banA/paraKa
take_the_advantage_of	galawa_PAyaxA_uTA/kA_pUrA-pUrA_lABa_uTA
take_the_air	SuxXa_havA_lene
take_the_bad_with_the_good	BalA-burA_xonoM_apanA
take_the_biscuit	haxa_kara_xe
take_the_bit_between_teeth	kAma_se_xqDawApUrvaka_nipata
take_the_bit_between_the_teeth	majabUwa_irAxoM_ke_sAWa_SurU_kara
take_the_bread_out_of_mouth	peta_para_lAwa_mAra/rojI-rotI_cIna
take_the_bull_by_the_horns	sAhasapUrvaka_musIbawoM_kA_sAmanA_kara
take_the_cake/biscuit	baxawara_ho
take_the_chill_off	WodA_garama_kara
take_the_easy_way_out	sarala_rAswA_aKwiyAra_kara
take_the_field	mExAna_meM_uwara
take_the_floor	nAca_karanA_SurU_kara
take_the_gilt_off_the_gingerbread	mulammA_uwAra
take_the_helm	niyaNtraNa_meM_le
take_the_lid_off	parxAPAsa_kara
take_the_long_view	xUra_kI_soca
take_the_measure_of	WAha_le
take_the_mickey	nakala_uwAra
take_the_offensive	AkrAmaka_rUpa_le_le
take_the_piss	majAka_kara
take_the_piss_out_of	kA_majAka_kara
take_the_place_of	kI_jagaha_le
take_the_pledge	SarAba_na_pIne_kA_liKiwa_vacana_xe
take_the_plunge	soca_vicAra_ke_bAxa_Tosa_kaxama_uTA
take_the_rap	xoRa_apane_sira_le
take_the_rap_for	kA_xoRa_apane_sira_le
take_the_rough_with_the_smooth	suKa-xuKa_ko_samAna_samaJa
take_the_salute	namaskAra_svIkAra_kara
take_the_veil	maTavAsinI_bana
take_the_words_out_of_mouth	muzha_kI_bAwa_CIna_le
take_things_easy	aXika_pariSrama_na_kara
take_to	Axawa_banA/SaraNa_le/pasanxa_A/sIKa_le
take_to_court	kAnUnI_kArravAI_kara
take_to_flight	BAga
take_to_task	burI_waraha_se_PatakAra
take_to_the_cleaner's	XoKe_se_lUta_le/wIvra_AlocanA_kara
take_to_the_cleaners	XoKe_se_lUta_le/wIvra_AlocanA_kara
take_turns	bArI-bArI_se_le
take_unaware	cOkA_xe
take_up	AvAja_se_AvAja_milA/CotA_kara/SOka_banA/SurU_kara/apanA_le/le_le/saMrakRaNa_meM_le/soKa/svIkAra_kara/toka/uTA_le/uTA/vahIM_se_Age_baDA
take_up_arms	haWiyAra_uTA
take_up_on	Sarwa_lagA/bahasa_kara
take_up_spool	rIla_lapetane_vAlI_carKI
take_up_the_cudgels_for	bacAva_ke_lie_lada
take_up_the_cudgels_on_behalf_of	bacAva_ke_lie_lada
take_up_the_gauntlet	cunOwI_svIkAra_kara
take_up_the_slack	DIla_pakada_kara_KIMca/kasAva_lA
take_up_with	kaha/ke_sAWa_Gula_mila
take_wing	havA_ho
taken_with	prema_meM_pAgala
talcum_powder	prasAXana_kA_suganXiwa_pAudara/tElkama_pAudara
tale_bearer	cugalaKora
tale_teller	cugalaKora
talent_scout	naI_prawiBAoM_ko_DUzDane_vAlA/prawiBAnveRakI
talent_spotter	prawiBAnveRI
talk_a_blue_streak	lagAwAra_bolawe
talk_at	pAbawI_kasa
talk_away_nineteen_to_the_dozen	lagAwAra_baka-baka_kara
talk_back	jabAna_calA
talk_big	dIMga_hAzka
talk_dirty	gAlI_xe
talk_down	namarwApUrvaka_bola/rediyo_nirxeSa_xvArA_havAIjahAja_ko_nIce_uwAra/vakwA_ko_svaroccawA_xvArA_cupa_karA_xe
talk_head_off	ximAga_cAta
talk_into	bAXya_kara
talk_like_a_Dutch_uncle	bujurgAnA_anxAja_meM_saKwI_se_samaJA
talk_nineteen_to_dozen	lagAwAra_bolawe
talk_of_the_devil	SEwAna_kA_nAma_lo/SEwAna_kA_nAma_lo,SEwAna_hAjira
talk_out	bAXya_kara/bahasa_kara/pArlIyAmeMta_meM_viXeyakapatra_para_vAxa-vivAxa_karawe_rahakara_nirNaya_na_hone_xe
talk_round	viRaya_ke_bAhara_bAwacIwa_kara
talk_sense	samaJaxArI_kI_bAwa_kara
talk_shop	apanI_kArobArI_bAweM_kara
talk_show	anOpacArika_bAwacIwa_kAryakrama
talk_some_sense_into	samaJA
talk_the_hind_legs_off_a_donkey	lagAwAra_bakavAsa_kara
talk_the_same_language	usI_BARA_meM_bola
talk_through_one's_hat	Ula_jalUla_baka
talk_turkey	KullamaKullA_kaha
talk_up	praSaMsA_kara
talking_of	ke_bAre_meM_kah
tall_boy	SyanAgAra_meM_kapadoM_vAlI_alamArI
tall_story	romAFcaka_kahAnI
tall_tale	romAFcaka_kahAnI
tamarind_tree	imalI_kA_peda
tan_hide	pIta
tandem_bicycle	xo_sItoM_Ora_xo_jodI_pEdala_vAlI_sAikala
tank_car	tEMkara
tank_up	tafkI_pula_kara
tannic_acid	tEnika_amla
tap_dance	tEpa_dAMsa
tap_dancer	tEpa_narwaka
tap_dancing	tEpa_dAMsa
tap_house	SarAbaKAnA
tap_root	jada/mUsalA_jada
tap_water	nala_kA_pAnI
tape_deck	tepa_rikardara
tape_machine	tepa_rikardara
tape_measure	PIwA/tepa
tape_record	rikarda_kara/tepa_kara
tape_recorder	tepa_rikardara
tape_recording	tepa_rikardiMga
tape_warm	PIwA_kqmI
tar_and_feather	SarIra_para_wArakola_Perakara_pafKa_cipkA_xe
tarot_card	tEro_kArda
tarred_with_the_same_brush	eka_hI_WElI_ke_catte_batte
tart_oneself_up	apanA_banAva-siMgAra_kara
tartar_sauce	tArtara_sasa
tartare_sauce	tArtara_sasa
task_force	karmI_xala/kqwyaka_bala
taste_bud	svAxakalikA
taste_tester	caKane_vAlA
tavern_keeper	BaTiyArA
tax_avoidance	kara-parihAra
tax_brain	mAWApaccI_karA
tax_collector	kara_samAharwA
tax_deductible	kara_kAtane_yogya/kara_kAtane_yogya_rakama
tax_disc	kara-BugawAna_parcI
tax_evasion	kara_corI
tax_free	kara_mukwa
tax_haven	alpakaraxAyI_xeSa
tax_inspector	kara-nirIkRaka
tax_relief	kara_CUta
tax_return	kara_vivaraNI
tax_shelter	karASraya
tax_with	Aropiwa_kiyA
taxi_rank	tEksI_stEMda
taxi_stand	tEksI_stEMda
tea_bag	tI_bEga
tea_biscuit	cAya_ke_sAWa_KAI_jAne_vAlI_biskita
tea_break	cAya-avakASa
tea_caddy	cAyaxAna
tea_cart	cAya-nASwe_kI_pahiexAra_meja
tea_casy	cAya_garma_raKane_kA_Kola
tea_chest	cAya_kI_petI
tea_cloth	cAya_ke_barwana_poCane_kA_CotA_wOliyA
tea_cosey	tI_kojI
tea_cosy	tI_kojI
tea_cozey	tI_kojI
tea_cozie	tI_kojI
tea_cozy	tI_kojI
tea_leaf	cAya_kI_pawwI
tea_leafs	cAyapawwI
tea_parlor	cAya_kI_xukAna
tea_parlour	cAya_kI_xukAna
tea_party	cAya_pArtI
tea_pot	cAyaxAnI
tea_room	cAya_kA_kamarA
tea_service	cAya_pilAne_kA_sAmAna
tea_set	cAya_kA_seta
tea_spoon	cAya_cammaca
tea_strainer	cAya_CannI
tea_table	cAya_kI_meja
tea_things	cAya_pilAne_kA_sAmAna
tea_time	cAya_kA_samaya
tea_towel	cAya_ke_barwana_poCane_kA_CotA_wOliyA
tea_tray	cAya_kI_tre
tea_trolley	cAya-nASwe_kI_pahiexAra_meja
tea_trolly	cAya_kI_pahiexAra_meja
tea_urn	cAya_banAne_kA_badA_pawIlA
tea_wagon	cAya_kI_pahiexAra_meja
teach_an_old_dog_new_tricks	bUDe_woMwe_ko_paDA
teach_school	skUla_meM_aXyApaka_ho
teach_the_ropes	Uzca-nIca_samaJa
teaching_assistant	aXyApana_sahAyaka/snAwaka_aXyApana-sahAyaka
teaching_fellow	snAwaka_aXyApana-sahAyaka
teaching_machine	SikRaNa_maSIna
team_spirit	xala_BAvanA
team_work	sammiliwa_kArya
tear_apart	kI_XajjiyAz_udAa
tear_at_heart	xila_xuKA
tear_down	DahA
tear_drop	eka_bzUxa_AzsU
tear_duct	aSru_vAhinI
tear_gas	aSru_gEsa
tear_gland	aSru_granWi
tear_jerker	rulAne_vAlI_Pilma/rulAne_vAlI_kahAnI
tear_limb_from_limb	PAda_dAla
tear_limb_to_limb	haddI_pasalI_eka_kara_xe
tear_the_heart_out_of	muKya_BAga_naRta_kara_xe
tear_to_bits	kI_XajjiyAz_udA_xe
tear_to_pieces	ki_XajjiyAz_udEYA_xe
tear_to_shreds	kI_XajjiyAz_udA_xe
technical_college	wakanIkI_mahAvixyAlaya
technical_hitch	wakanIkI_KarAbI
teddy_bear	KilOnA_BAlU
tee_off	Suru_kara
tee_shirt	tI_Sarta
teem_in	pracura_mAwrA_meM_ho
teething_problems	prAramBika_kaTinAiyAz
teething_troubles	prAramBika_kaTinAiyAz
telegraph_line	wAra_preRaNa_wAra
telegraph_plant	sarivana
telegraph_pole	wAra_kA_KamBA
telegraph_pos	wAra_preRaNa_KamBA
telegraph_post	telegraph_kA_KamBA
telephone_book	telIPona_nirxeRikA
telephone_booth	telIPona_bUWa
telephone_box	teIPona_baksa/telIPona_bUWa
telephone_directory	telIPona_nirxeSikA
telephone_exchange	telIPona_ekscenja
telephone_kiosk	telIPona_bUWa/telIPona_kiyaska
telephone_number	telIPona_nambara
telephone_operater	telIPona_pracAlaka
telephone_pole	telIPona_kA_KamBA
telephone_post	telIPona_kA_KamBA
telephone_tapping	gupwa_rUpa_se_xUsaroM_kI_xUraBARa_para_hone_vAlI_bAweM_sunanA
telephoto_lens	xUraciwra_leMsa
teletype_machine	xUramuxraka
television_equipment	telIvijana_upakaraNa
television_set	telIvijana_seta
telex_machine	xUramuxraka
tell_A_and_B_apart	xono_meM_Bexa_bawA
tell_a_mile_off	AsAnI_se_samaJa
tell_it's_own_tale	apanA_xuKadA_ro
tell_its_own_story	apanI_kahAnI_Apa_hI_kaha
tell_its_own_tale	apanI_kahAnI_Apa_hI_kaha
tell_me_another	mE_wuma_para_viSvAsa_nahIM_karawA
tell_tale	cugalaKota/safkewaka
tell_tales	cugalI_KA/kahAnI_gaDakara_sunA
tell_that_to_the_marine	mE_wuma_para_viSvAsa_nahIM_karawA
tell_the_time	GadI_xeKa
tell_the_world	Dola_pIta
telling_off	data
temporal_role	kAlavAcaka
temporary_worker	asWAyI_karmacArI
tempt_fate	anAvaSyaka_KawarA_mola_le
tempt_providence	anAvaSyaka_KawarA_mola_le
ten_feet_tall	apane_Apa_para_nAja
ten_to_one	samBavawaH
tendon_of_Achilles	kaNdarA_peSI/piMdikA-kaNdarA/snAyujAla
tenement_house	cAla
tennis_ball	tenisa_bala
tennis_elbow	pArSvika_aXisWUlaka-praxAha
tennis_racket	tenisa_rEketa
tennis_racquet	tenisa_rEketa
tennis_shoe	kapade_kA_jUwA
tenor_drum	tEnara_drama
tenor_voice	ucca_svara
tenpin_bowling	tenapina_boliMga
tent_flap	wambU_kA_xaravAjA
tent_peg	wambU_gAdane_kA_KUztA
tenth_part	xasavAz_BAga
term_of_office	kAryakAla
terms_of_reference	kAryakRewra
terra_firma	jamIna
territorial_reserve	prAxeSika_senA
territorial_waters	samuxrI_sImA
terror_stricken	Awafkiwa
terry_cloth	terI_kapadA
terry_towel	terI_tAvala
test_case	mArga-nixarSaka_mAmalA
test_drive	parIkRaNa_cAlana_kara/vAhana-cAlana_parIkRA
test_match	tEsta_mEca
test_period	parIkRaNa_avaXi
test_pilot	parIkRaka_vimAnacAlaka
test_run	pUrva-parIkRaNa
test_suit	mArga-nixarSaka_mAmalA
test_the_waters	sWiwi_ko_BAzpa
test_tube	paraKanalI
text_book	PATya_puswaka
text_edition	pATya_puswaka
thank_God	BagavAna_kA_lAKa_lAKa_Sukra_hE
thank_you	XanyabAxa_patra/XanyabAxa_xe/XanyavAxa
that_depends	yaha_nirBara_karawA_hE
that_does_it	aba_bahuwa_ho_gayA!
that_is_it	vahI_hE_ye/vahI_kAraNa_hE/vaha_samApwi_para_hE
that_is_to_say	arWAw
that_makes_two_of_us	merA_BI_yahI_KayAla_hE
that_stands_to_reason	vaha_sAPa_hE
that_will_do	bahuwa_ho_gayA
that_will_never_do	EsA_nahIM_cala_sakawA
that_won't_do	EsA_nahIM_cala_sakawA
the_Admiralty	nOsenA-viBAga
the_Almighty	ISvara
the_Annunciation	IsA_ke_avawAra_kI_KuSaKabarI
the_Antarctic	xakRiNa_Xruva_praxeSa
the_Antarctic_Circle	xakRiNa-Xruva_vqwwa
the_Antipodes	prawiXruva
the_Apocalypse	nyU_testAmeMta_kA_anwima_prakaraNa
the_Arctic	uwwara_XrUvIya_praxeSa
the_Arctic_Circle	uwwara_XrUvIya_vqwwa
the_Ark_of_the_Covenant	badA_lakadI_baksA/badI_lakadI_kI_AlamArI
the_Armada	spEniSa_jalasenA
the_Ascension	jijasa_kA_svargArohana
the_Authorized_Version	afgrejI_meM_bAibila_kA_prAXikqwa_pATa
the_Big_Apple	nyUyarka_Sahara
the_Big_Dipper	sapwaqRI_maNdala
the_Black_Country	paScimI_midalEMda_Oxyogika_kRetr
the_Black_Death	kAlI_mahAmArI
the_Blessed	svargavAsI
the_Book_of_Common_Prayer	iMglEMda_ke_giraje_kI_prArWanA-puswaka
the_British	afgreja
the_British_Isles	britiSa_Ailsa
the_Bronze_Age	kAMsya_yug/kAzsya_yuga
the_Church_of_England	rAjakIya_girajAGara
the_Common_Market	yUropI_safgaTana
the_Commons	hAusa_oYPa_kAmansa
the_Communist_Party	vAmapanWI_xala
the_Confederate_States	kanPadareta_steta
the_Conservative_Party	anuxAra_xala
the_Consolidated_Fund	saFciwa_niXi
